isbsg_project_id,project_prf_year_of_project,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,external_eef_organisation_type_banking_insurance_stock,external_eef_organisation_type_banking,external_eef_organisation_type_communications,external_eef_organisation_type_education_institution,external_eef_organisation_type_financial_banking_insurance_stock,external_eef_organisation_type_financial_property_and_business_services,external_eef_organisation_type_government,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_transport_and_storage,external_eef_organisation_type_wholesale_and_retail_trade,external_eef_industry_sector_banking,external_eef_industry_sector_financial,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_missing,project_prf_application_group_real_time_application,project_prf_development_type_enhancement,project_prf_development_type_new_development,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_mr,tech_tf_development_platform_missing,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_missing,functional_size_group_l_1000_2999,functional_size_group_m_100_999,functional_size_group_s_100,functional_size_group_xl_3000_8999,functional_size_group_xxl_9000_17999,project_prf_relative_size_l,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_missing,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_lean,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_architecture_client_server,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_client_server_don_t_know,tech_tf_client_server_missing,tech_tf_client_server_yes,tech_tf_dbms_used_missing,tech_tf_dbms_used_yes
26855,2014,financial transaction process/accounting,COBOL,170,5184,5022,24.110048,30.399351,38.69412,4.6585164,3.3100073,5,9,0,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
14319,2014,financial transaction process/accounting,C#,15,750,887,27.717335,33.81523,1.4143614,0.36216074,9.776093,1,6,0,0,1,0,1,0,0,0,0,1,1,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
26865,2014,financial transaction process/accounting,Missing,215,12360,11606,127.9403,137.26656,8.484315,6.4668365,29.732698,4,16,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
15090,2014,management or performance reporting; online analysis and reporting,C++,1332,19356,17497,25.386017,24.553902,211.16768,5.1559153,4.8216977,22,2,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
12844,2014,financial transaction process/accounting,COBOL,441,4092,4051,3.68072,4.5432816,30.04543,2.3648746,17.802341,2,7,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
20964,2014,surveillance and security,COBOL,144,305,269,1.712513,1.7204331,2.499085,0.39685774,28.945251,1,10,7,0,1,0,1,0,0,1,0,0,1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
18004,2014,financial transaction process/accounting,COBOL,147,3480,2901,30.412703,32.924305,47.58936,1.9021751,3.3727195,9,2,0,0,1,0,0,0,0,1,0,0,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29502,2014,financial transaction process/accounting,Java,902,12081,11443,30.096825,31.73991,129.33415,18.40371,6.0582457,5,2,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
25898,2014,financial transaction process/accounting,COBOL,530,3970,3611,5.2237253,4.67334,39.023872,3.5875838,11.030602,4,2,2,0,0,0,0,0,1,0,0,0,0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32099,2014,financial transaction process/accounting; workflow support & management,iOS,790,3100,2991,5.0213075,5.1774173,169.08241,,3.638314,5,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
14513,2014,management or performance reporting,Visual Basic,53,70,78,1.8339587,2.0341022,3.8412228,,12.9819765,1,3,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
19233,2014,missing,.Net,22,66,85,4.6067863,7.105713,2.3919325,0.5787557,7.8884935,1,2,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
19233,2014,financial transaction process/accounting,HLL/WB,619,16633,15046,42.299747,47.642643,54.91751,2.4482086,15.050148,11,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
32502,2014,financial transaction process/accounting,Missing,4,129,89,35.55254,35.0146,0.6696516,1.2430346,13.121475,5,9,0,0,1,0,1,0,0,1,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
28080,2014,financial transaction process/accounting,Java,126,10116,10996,41.73974,52.591824,4.248944,1.0958216,24.44476,2,13,5,0,1,0,0,0,0,0,1,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
16481,2014,financial transaction process/accounting,COBOL,43,218,252,11.443681,15.109973,26.643917,1.7262989,2.335465,8,2,1,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29502,2014,financial transaction process/accounting,COBOL,227,3702,3611,9.863265,11.519858,8.57176,0.9922097,24.059008,2,12,2,0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
23445,2014,financial transaction process/accounting,C#,1384,4142,4320,1.617478,1.7283428,114.94596,,12.563591,3,5,0,0,0,0,0,0,1,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12108,2014,financial transaction process/accounting,Java,41,1541,1657,40.393147,44.82076,5.5225296,0.6719499,9.330307,2,14,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11957,2014,customer billing/relationship management,C#,66,1469,1716,20.111311,23.691832,8.718887,3.3227003,12.737731,3,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31969,2014,financial transaction process/accounting,COBOL,741,16908,14525,22.534395,28.550486,56.841732,,23.833166,18,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
19912,2014,financial transaction process/accounting,C#,28,1398,1256,38.535828,44.00162,1.1774503,1.0519351,11.251977,2,11,2,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27063,2014,management or performance reporting; online analysis and reporting,Java,105,4859,4845,36.151367,34.848206,7.030298,1.5397007,10.598821,3,2,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
17331,2014,surveillance and security,C#,409,11315,10434,60.296936,63.17223,19.275547,2.9434338,21.677767,4,2,0,0,1,0,0,0,1,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23884,2014,financial transaction process/accounting,Unix,105,3870,3083,40.770943,38.38642,15.845231,0.7129702,13.804184,5,9,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
21383,2014,financial transaction process/accounting,AppBuilder,3,30,32,18.421581,15.858108,0.3227363,0.31962866,3.5718973,1,2,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
18118,2014,financial transaction process/accounting,Oracle,348,12750,11285,54.523186,54.234478,25.629593,2.8611884,13.949529,8,8,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22427,2014,financial transaction process/accounting,.Net,1110,12951,12061,21.420183,22.669668,81.279106,1.2117183,8.902687,12,2,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
11705,2014,financial transaction process/accounting,COBOL,413,4545,4892,7.5438795,11.587008,35.97884,3.8920243,5.77922,3,16,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
14387,2014,financial transaction process/accounting,COBOL,129,5315,5354,33.02677,40.886982,24.454206,3.7927773,4.3305655,2,10,2,0,1,0,0,0,1,0,1,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25964,2014,financial transaction process/accounting,COBOL,850,8470,7717,13.689695,17.111109,88.31619,,6.523229,6,2,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12425,2014,management or performance reporting; online analysis and reporting,C#,39,2520,2549,71.7743,84.16156,0.6321998,1.411849,22.412527,1,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
31169,2014,financial transaction process/accounting,Script Language,11,31,28,3.957277,3.752081,0.8817175,1.1482227,15.819535,1,14,1,0,1,0,0,0,0,1,1,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
26946,2014,financial transaction process/accounting,COBOL,131,1115,1262,7.151538,7.39144,2.8345797,1.0550869,16.188469,1,16,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
13026,2014,financial transaction process/accounting; workflow support & management,Visual Basic,101,538,636,6.469988,8.483414,18.270514,2.100528,7.241049,1,12,1,0,0,0,0,0,0,1,0,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
22302,2014,financial transaction process/accounting; workflow support & management,C#,14,485,468,30.22702,25.555285,0.5792751,,22.462542,1,5,2,0,0,1,0,0,1,0,0,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
26196,2014,financial transaction process/accounting,ASP.Net,1149,13335,11592,24.191746,19.716099,128.65366,14.083595,16.69099,12,3,0,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True
30743,2014,customer billing/relationship management,SQL,118,4363,4239,39.866253,43.910095,6.7229414,5.293203,23.977133,3,5,2,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
26012,2014,financial transaction process/accounting,Oracle,1738,10629,9769,4.9373026,5.381174,206.45811,6.3145995,11.269753,6,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
19343,2014,financial transaction process/accounting,C#,346,3580,3863,7.004024,7.348939,22.84222,3.1756513,15.500105,1,2,0,0,1,0,0,0,1,1,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12898,2014,management or performance reporting; online analysis and reporting,Java,1458,8566,8005,2.5789964,3.1354463,195.71225,3.3016126,12.399878,7,2,1,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
31039,2014,management or performance reporting; online analysis and reporting,SAPIENS,1010,4435,4970,1.5184034,1.5880833,111.27336,12.672164,4.8993244,2,2,2,0,1,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
23002,2014,financial transaction process/accounting,.Net,472,8844,8885,19.408348,22.20366,107.06415,8.585799,6.3824,6,8,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
21529,2014,financial transaction process/accounting,COBOL,237,2810,2916,13.03245,17.73161,15.738142,14.366686,14.37646,2,6,0,0,1,0,0,0,0,0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28650,2014,mobile application,Oracle,464,6243,6976,14.075241,16.793097,25.376532,0.9757098,8.91207,5,2,0,0,1,0,0,0,1,0,0,0,0,True,True,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29647,2014,financial transaction process/accounting,COBOL,62,1423,1059,28.18863,27.404335,6.5833464,1.1982716,9.444702,3,12,2,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11150,2014,financial transaction process/accounting,Oracle,10,464,480,26.088701,33.064068,2.7360597,6.9192643,8.571721,2,9,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14919,2014,financial transaction process/accounting,PL/I,521,7054,7281,9.1521635,13.949107,66.3357,12.864265,7.0828857,6,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22135,2014,financial transaction process/accounting,COBOL,142,1918,1789,9.521136,9.822158,18.799856,1.4132146,10.531123,11,14,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
15267,2014,customer billing/relationship management,C#,13,188,187,6.069415,6.177602,1.5842767,0.6270128,6.945122,1,4,0,0,1,1,1,0,0,0,1,1,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
14438,2014,customer billing/relationship management,Java,6,55,48,1.5617555,1.5934538,0.5806132,7.730957,13.016348,1,8,1,0,1,0,1,0,0,1,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True
32060,2014,financial transaction process/accounting,"Shell, C",90,3036,3179,34.62443,33.74264,11.311228,5.8490124,11.045895,7,3,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
18083,2014,management or performance reporting,COBOL,29,2725,2884,47.328915,50.914223,3.8472166,1.3191353,12.268659,2,2,0,0,1,0,0,0,0,0,1,0,0,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15589,2014,financial transaction process/accounting; workflow support & management,Java,78,1016,1145,11.822143,13.690687,17.266882,2.7322927,5.1135545,2,4,2,0,1,0,1,0,0,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
19233,2014,financial transaction process/accounting,.Net,137,4312,4197,19.730974,21.498955,4.5803375,1.3392385,6.6608224,5,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
16217,2014,online analysis and reporting,C#,2662,32736,28600,22.842937,27.088116,214.81187,9.390156,21.901413,14,4,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
29737,2014,financial transaction process/accounting,COBOL,25,492,509,16.17385,14.6350765,6.1538773,2.9350283,6.752312,1,14,4,0,1,1,0,0,1,0,0,1,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
32529,2014,financial transaction process/accounting,COBOL,93,1232,1379,2.926148,3.9140244,47.456745,6.588862,5.9398203,3,4,0,0,0,1,1,0,0,0,1,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
13026,2014,missing,Java,12,269,238,13.152451,10.350612,4.7096457,0.43889385,6.403007,2,2,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22908,2014,online analysis and reporting,ASP.Net,143,20180,17300,151.49367,151.9459,5.168247,0.66871583,21.18432,8,4,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17561,2014,surveillance and security,Java,1296,9834,7860,5.310744,4.7324934,226.81422,15.503063,3.5002522,11,9,0,0,1,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
31169,2014,missing,Java,7,518,456,31.14443,31.637476,1.7940263,1.1388091,7.642097,2,2,1,0,1,1,0,0,0,0,0,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
